review,rating
Good productREAD MORE,3
goodREAD MORE,5
Bulb was in good conditionREAD MORE,5
GoodREAD MORE,5
All 10 bulbs are working and fast delivery by FlipkartREAD MORE,5
Good quality products with low priceREAD MORE,4
GoodREAD MORE,4
Good workREAD MORE,4
Good product 👍READ MORE,4
SuperREAD MORE,5
GoodREAD MORE,5
Warranti problmREAD MORE,5
Good led 💡bulbREAD MORE,4
Good qualityREAD MORE,5
GoodREAD MORE,4
ExcellentREAD MORE,4
Nice productREAD MORE,3
"I got 1 bulb not working, so what to doREAD MORE",1
Thanks for this product. This item is super quality....READ MORE,5
Product is okREAD MORE,4
SuperREAD MORE,5
Suitable for normal roomsREAD MORE,4
Awesome bulbREAD MORE,4
Its a good product 2 year warrantyREAD MORE,4
Best led lightREAD MORE,5
Good productREAD MORE,4
better in priceREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,4
Worth for every pennyREAD MORE,5
Nice product original led bulb.READ MORE,5
Nice productsREAD MORE,4
Ok good 2stars bulbREAD MORE,4
GoodREAD MORE,4
"Flipkart amazin, u guys kip up d gud wrk..Bulbs r perfectly workin al 6 of dem & as i usualy says flipkart neva evr disappointed me & flipkart Rocksss 🤘🤘🤘 Mark frm ShillongREAD MORE",5
Nice product thanks for FlipkartREAD MORE,5
10 piece at the price of 594 awesome deal Good bright light with 2 years warrantyREAD MORE,4
SuperREAD MORE,4
Best qualityREAD MORE,5
As usual awesome.READ MORE,5
GoodREAD MORE,5
GoodREAD MORE,3
Best one...READ MORE,5
Good product!READ MORE,5
Great luminanceREAD MORE,5
Nice blub ❤️READ MORE,5
Low brithnesREAD MORE,3
GoodREAD MORE,5
GoosREAD MORE,4
Good productREAD MORE,4
SuperREAD MORE,4
Best productREAD MORE,5
GoodREAD MORE,4
Awesome Light Quality....  Thanks Dude.READ MORE,5
Bad qualityREAD MORE,2
Very bad after few days when I will check the bulds.. 7 out of 10 bulbs is fused..READ MORE,1
SuperbREAD MORE,5
Good brightness so farREAD MORE,5
Good productREAD MORE,4
GoodREAD MORE,3
Excellent productREAD MORE,5
Brightness is better than othersREAD MORE,5
GoodREAD MORE,4
One no not workingREAD MORE,2
Not power than 9 wattREAD MORE,2
Absolutely quick delivery within 12 hrs. Bulbs are good brightness for 105 rupee each. Hope bulbs will last 5 years minimumREAD MORE,5
"Nice product ,working fineREAD MORE",5
Gud value ..!!READ MORE,5
Good product by flipkartREAD MORE,5
Best productsREAD MORE,5
Very nice products. Good quality.READ MORE,5
All Of GoodREAD MORE,5
GoodREAD MORE,4
Great product. Loved itREAD MORE,5
NiceREAD MORE,4
1 failed bulbREAD MORE,1
NiceREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,5
SuperREAD MORE,5
Very goodREAD MORE,5
GudREAD MORE,5
Best one. Value for money offer.READ MORE,5
Good product price worthyREAD MORE,5
Bulbs are working and good to buy at this price. Appreciate the free cells and the luminance.Even though bulbs outer portion (the bulgy part) easily came off easily as it's cheap.And it's 2 star rated bulb which should have mentioned.READ MORE,4
Nice product full lightningREAD MORE,5
AwsmREAD MORE,5
Smart brightREAD MORE,5
Excellent productWorth of moneyREAD MORE,5
It's a good productREAD MORE,5
"Nice Product,, not badREAD MORE",3
Genuine products at unbeatable pricesREAD MORE,5
"Out of 6 bulbs, one is not working... Don't go for this productREAD MORE",1
GoodREAD MORE,5
Good product. ...READ MORE,4
OkREAD MORE,4
Everready led bulb are good for everytimeREAD MORE,5
good productREAD MORE,5
Value for money 👍READ MORE,5
GoodREAD MORE,3
Nice bulbREAD MORE,4
LED is good but fuse LED does not change by eveready.READ MORE,4
BatREAD MORE,5
Beautiful productsREAD MORE,5
GoodREAD MORE,4
It's goodREAD MORE,4
I got an eveready bulb 9 w on time delivery is too good from flipkart . All bulbs are glowing well . Highly recommended. I got what I expected thanks flipkart team .READ MORE,5
Super rrrrrREAD MORE,5
Budget priceREAD MORE,5
Good lightsREAD MORE,5
Super super an cast savingREAD MORE,5
GoodREAD MORE,5
Supar jotiREAD MORE,5
GoodREAD MORE,4
Good productREAD MORE,5
Nice qualities better I like it better of moneyREAD MORE,4
GoodREAD MORE,4
very good productREAD MORE,5
OkREAD MORE,4
osm productREAD MORE,5
Good productsREAD MORE,5
Very good products for home useREAD MORE,5
Dim lightREAD MORE,1
"Very nice product, happy 😊READ MORE",5
Two bulbs get fused after a week. No information is provided to handle warranty services. DisappointedREAD MORE,2
Super purchaseREAD MORE,5
Simply wonderfulREAD MORE,4
Value for money pack. Well packed and neatly delivered.READ MORE,5
Very goodREAD MORE,5
Best ledREAD MORE,3
GoodREAD MORE,5
Veey very bright bulbsREAD MORE,5
Good product.READ MORE,4
GoodREAD MORE,5
Super qualityREAD MORE,4
"In the set of 10,got 1 defectiveREAD MORE",1
Super goodREAD MORE,5
Nice quality good thanks flipkartREAD MORE,5
Not badREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,5
very goodREAD MORE,4
"Light is good and also got free batteries. However, These are 2 star LED bulbs so still not best form of LED. Go for 3 or more stars will cost bit more but diff is clear.READ MORE",4
SatisfactoryREAD MORE,2
Quality ProductsREAD MORE,5
It's nice and bright bulb under this budget. Thanks flipkart and Eveready.READ MORE,4
Bad packing even products is led bulb like sensitive. Many bulbs are damage due to the same.READ MORE,1
Product and price is very good .READ MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
One bulb is fusedREAD MORE,1
Good at this priceREAD MORE,4
Very goodREAD MORE,5
Very goodREAD MORE,4
Good product at best priceREAD MORE,5
AverageREAD MORE,3
Wrost quality already 3 bulbs were fused (not working) very bad😠READ MORE,1
Good productREAD MORE,4
GoodREAD MORE,5
Super bulbs...READ MORE,4
Ok but not goodREAD MORE,3
Works well... Go for it...READ MORE,5
Good quality go for itREAD MORE,5
Very bad experience. 2 lamps are defective & lamps are 2 star rating. Light is very low. Just be chitedREAD MORE,1
GoodREAD MORE,5
GoodREAD MORE,4
High quality.READ MORE,4
All bulbs are workingREAD MORE,4
Very nice product..READ MORE,5
Excellent product n dealREAD MORE,5
Nice product with affordable price .READ MORE,5
Great productREAD MORE,5
This product was not good I will purchase this product on Flipkart kindly request you to you don't purchase this productREAD MORE,1
Don't buy this product very very worst not even one bulb is glowing please don't buyREAD MORE,2
Genuine product received with gift item best dealREAD MORE,5
GoodREAD MORE,3
Price is good. Also recieved 6 AA batteries.READ MORE,5
ExcellentREAD MORE,5
Amazing product in amazing priceREAD MORE,5
GoodREAD MORE,4
Amazing product you can use according to your moodREAD MORE,5
Good productREAD MORE,5
BrightREAD MORE,5
Very goodREAD MORE,5
Good product nice work ing thanks for flipkartREAD MORE,5
Every bulb is working. Can't compare the brightness with any other bulb of 9 watt. But it provide good visibility. I am satisfied with the product and price is good.READ MORE,5
One bulb fused in a month.READ MORE,2
NiceREAD MORE,5
OkREAD MORE,5
OkREAD MORE,4
Nice one. Very bright.READ MORE,5
SupetREAD MORE,5
NiceREAD MORE,5
Good productREAD MORE,4
GoodREAD MORE,4
NiceREAD MORE,5
Like it.READ MORE,5
Nice bulpREAD MORE,4
🌹ThanksREAD MORE,5
"Packing was good, as usual fast delivery by flipkart. Value for money productREAD MORE",5
Ok not badREAD MORE,4
Not badREAD MORE,3
GoodREAD MORE,5
Warranti problmREAD MORE,5
Good led 💡bulbREAD MORE,4
Good qualityREAD MORE,5
GoodREAD MORE,4
ExcellentREAD MORE,4
Nice productREAD MORE,3
"I got 1 bulb not working, so what to doREAD MORE",1
Thanks for this product. This item is super quality....READ MORE,5
Product is okREAD MORE,4
Good product but its too late deliveredREAD MORE,5
Light is very low but nice productREAD MORE,5
AwesomeREAD MORE,4
ExcellentREAD MORE,5
NiceREAD MORE,5
good....READ MORE,5
"1 broken bulb and 1 buld not working. it was urgent hence am keeping it for now. But not worth,READ MORE",1
Best dealREAD MORE,4
Good...READ MORE,5
NiceREAD MORE,5
Ok productREAD MORE,4
Good Products and light💡💡 👌👌READ MORE,4
Nice productREAD MORE,5
GoodREAD MORE,5
I m very happyREAD MORE,5
goodREAD MORE,3
Amazing product must buy..with 2 year warriorsREAD MORE,5
GoodREAD MORE,4
Good.READ MORE,4
Works fineREAD MORE,5
It's very small LED light just looking like a 5 watt led light !!!READ MORE,3
"Now, replace item is good. Packing is very good. Damage item picked up by courier service on today.READ MORE",5
Best one...READ MORE,5
Good product!READ MORE,5
Great luminanceREAD MORE,5
Nice blub ❤️READ MORE,5
Low brithnesREAD MORE,3
GoodREAD MORE,5
GoosREAD MORE,4
Good productREAD MORE,4
SuperREAD MORE,4
Best productREAD MORE,5
GoodREAD MORE,4
Awesome Light Quality....  Thanks Dude.READ MORE,5
Bad qualityREAD MORE,2
Very bad after few days when I will check the bulds.. 7 out of 10 bulbs is fused..READ MORE,1
SuperbREAD MORE,5
Good brightness so farREAD MORE,5
Good productREAD MORE,4
GoodREAD MORE,3
Not good difacted bulb Received meREAD MORE,1
superREAD MORE,4
WOW SUPERREAD MORE,5
It is little beat small than 7w Led.READ MORE,4
Nice choiceREAD MORE,5
Good productREAD MORE,4
Good productREAD MORE,5
excellent.READ MORE,5
Brightness suprb no issues. But 4 led dead in 24 hours...READ MORE,1
Excellent product totally satisfied 👍READ MORE,5
Super offer and good led bulvREAD MORE,4
GoodREAD MORE,5
It's product is useful and this product it's very careful shipping and dispatched receive no brocken and no scratches thanks to FlipkartREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,3
SatisfiedREAD MORE,5
BeautifulREAD MORE,5
GoodREAD MORE,3
Very goodREAD MORE,4
Very good productREAD MORE,4
Good bulbREAD MORE,4
Super choiceREAD MORE,5
Good product I am happyREAD MORE,4
GoodREAD MORE,4
NiceREAD MORE,4
"It's good , but not high brightness for 10wREAD MORE",3
This is good productYe bahut acchi service deti hai..READ MORE,5
Very good productREAD MORE,5
The buks are really goof. Brightness is far better than any other brand even than Philips. I love this brandREAD MORE,5
"Very low quality products, 2 bulbs are not working after 1 week of usage..READ MORE",3
"Nice Product,, not badREAD MORE",3
Genuine products at unbeatable pricesREAD MORE,5
"Out of 6 bulbs, one is not working... Don't go for this productREAD MORE",1
GoodREAD MORE,5
Good product. ...READ MORE,4
OkREAD MORE,4
Everready led bulb are good for everytimeREAD MORE,5
good productREAD MORE,5
Value for money 👍READ MORE,5
GoodREAD MORE,3
One LED bulb on rejectREAD MORE,5
Very good👍👍👍❤READ MORE,5
Fantastic 👌READ MORE,4
GoodREAD MORE,5
Best best'READ MORE,5
Price wise good and light wise alsoREAD MORE,4
Good qualityREAD MORE,5
Good product 👍😁READ MORE,4
Very poor products most of the bulb fused 6 months after usevand  even after 2 years of warranty exchange was not providedREAD MORE,1
Good productsREAD MORE,5
GoodREAD MORE,4
Excellent delivery by flipkart. The product is as expected. Everything is absolutely fine.READ MORE,5
Good LED bulb...READ MORE,5
Got at good less price. N good productsREAD MORE,5
Good productREAD MORE,5
ExcellentREAD MORE,4
GoodREAD MORE,5
Bulb was good and ofcourse with 4 batteries aswellREAD MORE,5
Good all r working vell hope it will be durableREAD MORE,5
Quality of light is good. Meaning the is soft and less harmful than others.But it is definitely not bright as other 10 watt led light bulbs.READ MORE,3
I m satisfiedREAD MORE,5
it's nice product but price highREAD MORE,4
AwesomeREAD MORE,5
Constomer satisfied with ligthREAD MORE,3
Good everyday bulbs💡READ MORE,5
GoodREAD MORE,3
Excellent night son for humanREAD MORE,5
Good productREAD MORE,5
Excellent service FlipkartREAD MORE,5
very poor experience I ordered 10 pcs and i received only 9I think flipkart is now into fraud businessI am very disappointedREAD MORE,1
NiceREAD MORE,4
NiceREAD MORE,3
Not brighter as expectedREAD MORE,3
Very good qualityREAD MORE,4
Nice product In this priceREAD MORE,5
All bulbs are still working.READ MORE,5
"Satisfied,,,READ MORE",5
NycREAD MORE,5
"Overall good, but this is not energy saver bulb. Brightness is good as expected from 10W bulb. Good thing is that you get separate eveready AA batteries with bulb.READ MORE",5
Nice productsREAD MORE,5
Good led lamps in market.READ MORE,4
Very nice product cool bright I'm happy dis productREAD MORE,5
"Light is good and also got free batteries. However, These are 2 star LED bulbs so still not best form of LED. Go for 3 or more stars will cost bit more but diff is clear.READ MORE",4
SatisfactoryREAD MORE,2
Quality ProductsREAD MORE,5
It's nice and bright bulb under this budget. Thanks flipkart and Eveready.READ MORE,4
Bad packing even products is led bulb like sensitive. Many bulbs are damage due to the same.READ MORE,1
Product and price is very good .READ MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
Good Product. Value for Money.READ MORE,5
Fabulous owesomREAD MORE,5
GoodREAD MORE,4
Bright light Value dealGot 4 bettries alsoREAD MORE,5
NiceREAD MORE,5
SuperREAD MORE,5
Very good dealREAD MORE,4
Worst quality already  one bulb blickingREAD MORE,2
Awesome product.READ MORE,5
Out of 10 3 blubs are damaged...And the brightness is not as expectedREAD MORE,3
Two bulbs is not workingREAD MORE,3
"Nice, worth buying.READ MORE",4
NiceREAD MORE,5
"Very good product, value of moneyDelivery speed is too fastREAD MORE",5
Very very wrost Eveready led bulbsREAD MORE,1
Pretty good at this price rangeREAD MORE,4
niceREAD MORE,3
NiceREAD MORE,4
Good price and good itemREAD MORE,4
Good productREAD MORE,3
Nice product with affordable price .READ MORE,5
Great productREAD MORE,5
This product was not good I will purchase this product on Flipkart kindly request you to you don't purchase this productREAD MORE,1
Don't buy this product very very worst not even one bulb is glowing please don't buyREAD MORE,2
Genuine product received with gift item best dealREAD MORE,5
GoodREAD MORE,3
Price is good. Also recieved 6 AA batteries.READ MORE,5
ExcellentREAD MORE,5
Amazing product in amazing priceREAD MORE,5
GoodREAD MORE,4
All bulb are working ....good value for moneyREAD MORE,5
Good productREAD MORE,5
Not badREAD MORE,5
Two are working well. But in one bulb there is a screw inside.How it went inside the bulb. Eveready is trustworthy brand.why this happened.If Eveready wants to inspect the bulb I am ready to send it.But it's working well.READ MORE,3
SuperbREAD MORE,5
GoodREAD MORE,5
BestREAD MORE,5
NiceREAD MORE,4
NiceREAD MORE,4
Good product but delivery is late.READ MORE,5
Worth itREAD MORE,5
